Event,Timestamp,Ack Number,Sequence
Triple Duplicate,2020-04-21 16:34:08.534261,1,8329902
Triple Duplicate,2020-04-21 16:34:08.534263,1,8334282
Triple Duplicate,2020-04-21 16:34:08.535905,1,8340122
Triple Duplicate,2020-04-21 16:34:08.535907,1,8344502
Triple Duplicate,2020-04-21 16:34:08.535910,1,8348882
Triple Duplicate,2020-04-21 16:34:08.535911,1,8353262
Triple Duplicate,2020-04-21 16:34:08.535913,1,8357642
Triple Duplicate,2020-04-21 16:34:08.535916,1,8362022
Triple Duplicate,2020-04-21 16:34:08.535917,1,8364942
Triple Duplicate,2020-04-21 16:34:08.538824,1,8370782
Triple Duplicate,2020-04-21 16:34:08.538826,1,8375162
Triple Duplicate,2020-04-21 16:34:08.538829,1,8379542
Triple Duplicate,2020-04-21 16:34:08.538831,1,8383922
Triple Duplicate,2020-04-21 16:34:08.538833,1,8389762
Triple Duplicate,2020-04-21 16:34:08.538835,1,8392682
Triple Duplicate,2020-04-21 16:34:08.538837,1,8397062
Triple Duplicate,2020-04-21 16:34:08.538839,1,8401442
Triple Duplicate,2020-04-21 16:34:08.538841,1,8405822
Triple Duplicate,2020-04-21 16:34:08.540962,1,8411662
Triple Duplicate,2020-04-21 16:34:08.540964,1,8414582
Triple Duplicate,2020-04-21 16:34:08.540966,1,8420422
Triple Duplicate,2020-04-21 16:34:08.540968,1,8424802
Triple Duplicate,2020-04-21 16:34:08.541555,1,8430642
Triple Duplicate,2020-04-21 16:34:08.541899,1,8436482
Triple Duplicate,2020-04-21 16:34:08.541901,1,8440862
Triple Duplicate,2020-04-21 16:34:08.541903,1,8445242
Triple Duplicate,2020-04-21 16:34:08.541905,1,8449622
Triple Duplicate,2020-04-21 16:34:08.541907,1,8454002
Triple Duplicate,2020-04-21 16:34:08.541909,1,8458382
Triple Duplicate,2020-04-21 16:34:08.625013,1,8467142
Triple Duplicate,2020-04-21 16:34:08.625015,1,8471522
Triple Duplicate,2020-04-21 16:34:08.625017,1,8475902
Triple Duplicate,2020-04-21 16:34:08.625019,1,8480282
Triple Duplicate,2020-04-21 16:34:08.666087,1,8484662
Triple Duplicate,2020-04-21 16:34:08.666845,1,8491962
Triple Duplicate,2020-04-21 16:34:08.666846,1,8496342
Triple Duplicate,2020-04-21 16:34:08.666848,1,8500722
Triple Duplicate,2020-04-21 16:34:08.666850,1,8505102
Triple Duplicate,2020-04-21 16:34:08.668323,1,8509482
Triple Duplicate,2020-04-21 16:34:08.668325,1,8513862
Triple Duplicate,2020-04-21 16:34:08.668326,1,8518242
Triple Duplicate,2020-04-21 16:34:08.670696,1,8522622
Triple Duplicate,2020-04-21 16:34:08.670697,1,8527002
Triple Duplicate,2020-04-21 16:34:08.670699,1,8531382
Triple Duplicate,2020-04-21 16:34:08.670700,1,8535762
Triple Duplicate,2020-04-21 16:34:08.670702,1,8540142
Triple Duplicate,2020-04-21 16:34:08.672428,1,8545982
Triple Duplicate,2020-04-21 16:34:08.672429,1,8550362
Triple Duplicate,2020-04-21 16:34:08.672431,1,8554742
Triple Duplicate,2020-04-21 16:34:08.672432,1,8559122
Triple Duplicate,2020-04-21 16:34:08.672433,1,8563502
Triple Duplicate,2020-04-21 16:34:08.672435,1,8567882
Triple Duplicate,2020-04-21 16:34:08.672436,1,8572262
Triple Duplicate,2020-04-21 16:34:08.673224,1,8576642
Triple Duplicate,2020-04-21 16:34:08.673225,1,8581022
Triple Duplicate,2020-04-21 16:34:08.673227,1,8586862
Triple Duplicate,2020-04-21 16:34:08.673228,1,8589782
Triple Duplicate,2020-04-21 16:34:08.673230,1,8594162
Triple Duplicate,2020-04-21 16:34:08.674467,1,8598542
Triple Duplicate,2020-04-21 16:34:08.677057,1,8605842
Triple Duplicate,2020-04-21 16:34:08.677059,1,8610222
Triple Duplicate,2020-04-21 16:34:08.680629,1,8620442
Triple Duplicate,2020-04-21 16:34:08.680630,1,8624822
Triple Duplicate,2020-04-21 16:34:08.681996,1,8629202
Triple Duplicate,2020-04-21 16:34:08.681998,1,8633582
Triple Duplicate,2020-04-21 16:34:08.681999,1,8637962
Triple Duplicate,2020-04-21 16:34:08.682000,1,8640882
Triple Duplicate,2020-04-21 16:34:08.682002,1,8646722
Triple Duplicate,2020-04-21 16:34:08.682003,1,8651102
Triple Duplicate,2020-04-21 16:34:08.682005,1,8655482
Triple Duplicate,2020-04-21 16:34:08.682006,1,8659862
Triple Duplicate,2020-04-21 16:34:08.682007,1,8662782
Triple Duplicate,2020-04-21 16:34:08.748654,1,8673002
Triple Duplicate,2020-04-21 16:34:08.748656,1,8677382
Triple Duplicate,2020-04-21 16:34:08.748658,1,8683222
Triple Duplicate,2020-04-21 16:34:08.748660,1,8687602
Triple Duplicate,2020-04-21 16:34:08.789468,1,8691982
Triple Duplicate,2020-04-21 16:34:08.790129,1,8699282
Triple Duplicate,2020-04-21 16:34:08.790131,1,8703662
Triple Duplicate,2020-04-21 16:34:08.790133,1,8708042
Triple Duplicate,2020-04-21 16:34:08.790135,1,8712422
Triple Duplicate,2020-04-21 16:34:08.790813,1,8716802
Triple Duplicate,2020-04-21 16:34:08.790815,1,8721182
Triple Duplicate,2020-04-21 16:34:08.790817,1,8725562
Triple Duplicate,2020-04-21 16:34:08.792248,1,8729942
Triple Duplicate,2020-04-21 16:34:08.792250,1,8732862
Triple Duplicate,2020-04-21 16:34:08.792253,1,8738702
Triple Duplicate,2020-04-21 16:34:08.792255,1,8743082
Triple Duplicate,2020-04-21 16:34:08.792257,1,8747462
Triple Duplicate,2020-04-21 16:34:08.794103,1,8753302
Triple Duplicate,2020-04-21 16:34:08.794105,1,8757682
Triple Duplicate,2020-04-21 16:34:08.794107,1,8762062
Triple Duplicate,2020-04-21 16:34:08.794109,1,8766442
Triple Duplicate,2020-04-21 16:34:08.794111,1,8770822
Triple Duplicate,2020-04-21 16:34:08.794113,1,8775202
Triple Duplicate,2020-04-21 16:34:08.794115,1,8778122
Triple Duplicate,2020-04-21 16:34:08.794543,1,8783962
Triple Duplicate,2020-04-21 16:34:08.794545,1,8788342
Triple Duplicate,2020-04-21 16:34:08.794547,1,8792722
Triple Duplicate,2020-04-21 16:34:08.794549,1,8797102
Triple Duplicate,2020-04-21 16:34:08.794551,1,8801482
Triple Duplicate,2020-04-21 16:34:08.794553,1,8805862
Triple Duplicate,2020-04-21 16:34:08.795602,1,8813162
Triple Duplicate,2020-04-21 16:34:08.795604,1,8817542
Triple Duplicate,2020-04-21 16:34:08.798327,1,8827762
Triple Duplicate,2020-04-21 16:34:08.798329,1,8832142
Triple Duplicate,2020-04-21 16:34:08.800234,1,8836522
Triple Duplicate,2020-04-21 16:34:08.800236,1,8840902
Triple Duplicate,2020-04-21 16:34:08.800238,1,8845282
Triple Duplicate,2020-04-21 16:34:08.800240,1,8849662
Triple Duplicate,2020-04-21 16:34:08.800242,1,8854042
Triple Duplicate,2020-04-21 16:34:08.800244,1,8858422
Triple Duplicate,2020-04-21 16:34:08.803011,1,8865722
Triple Duplicate,2020-04-21 16:34:08.803013,1,8870102
Triple Duplicate,2020-04-21 16:34:08.803015,1,8874482
Triple Duplicate,2020-04-21 16:34:08.853311,1,8880322
Triple Duplicate,2020-04-21 16:34:08.853312,1,8884702
Triple Duplicate,2020-04-21 16:34:08.853313,1,8889082
Triple Duplicate,2020-04-21 16:34:08.857052,1,8894922
Triple Duplicate,2020-04-21 16:34:08.907296,1,8899302
Triple Duplicate,2020-04-21 16:34:08.908086,1,8906602
Triple Duplicate,2020-04-21 16:34:08.908088,1,8910982
Triple Duplicate,2020-04-21 16:34:08.908090,1,8915362
Triple Duplicate,2020-04-21 16:34:08.908092,1,8919742
Triple Duplicate,2020-04-21 16:34:08.909357,1,8924122
Triple Duplicate,2020-04-21 16:34:08.909359,1,8928502
Triple Duplicate,2020-04-21 16:34:08.909361,1,8932882
Triple Duplicate,2020-04-21 16:34:08.910037,1,8938722
Triple Duplicate,2020-04-21 16:34:08.910039,1,8941642
Triple Duplicate,2020-04-21 16:34:08.910041,1,8947482
Triple Duplicate,2020-04-21 16:34:08.910043,1,8951862
Triple Duplicate,2020-04-21 16:34:08.910045,1,8956242
Triple Duplicate,2020-04-21 16:34:08.910048,1,8960622
Triple Duplicate,2020-04-21 16:34:08.910050,1,8965002
Triple Duplicate,2020-04-21 16:34:08.910052,1,8969382
Triple Duplicate,2020-04-21 16:34:08.911655,1,8973762
Triple Duplicate,2020-04-21 16:34:08.911658,1,8978142
Triple Duplicate,2020-04-21 16:34:08.911660,1,8982522
Triple Duplicate,2020-04-21 16:34:08.911663,1,8986902
Triple Duplicate,2020-04-21 16:34:08.913785,1,8992742
Triple Duplicate,2020-04-21 16:34:08.913787,1,8997122
Triple Duplicate,2020-04-21 16:34:08.913789,1,9001502
Triple Duplicate,2020-04-21 16:34:08.917695,1,9007342
Triple Duplicate,2020-04-21 16:34:08.917697,1,9014642
Triple Duplicate,2020-04-21 16:34:08.917698,1,9016102
Triple Duplicate,2020-04-21 16:34:08.917699,1,9020482
Triple Duplicate,2020-04-21 16:34:08.917700,1,9024862
Triple Duplicate,2020-04-21 16:34:08.917701,1,9029242
Triple Duplicate,2020-04-21 16:34:08.918420,1,9035082
Triple Duplicate,2020-04-21 16:34:08.918421,1,9038002
Triple Duplicate,2020-04-21 16:34:08.918422,1,9042382
Triple Duplicate,2020-04-21 16:34:08.918423,1,9045302
Triple Duplicate,2020-04-21 16:34:08.918424,1,9051142
Triple Duplicate,2020-04-21 16:34:08.918425,1,9055522
Triple Duplicate,2020-04-21 16:34:08.919250,1,9062822
Triple Duplicate,2020-04-21 16:34:08.919251,1,9067202
Triple Duplicate,2020-04-21 16:34:08.919908,1,9074502
Triple Duplicate,2020-04-21 16:34:08.919909,1,9078882
Triple Duplicate,2020-04-21 16:34:08.919910,1,9080342
Triple Duplicate,2020-04-21 16:34:08.984378,1,9087642
Triple Duplicate,2020-04-21 16:34:08.984380,1,9093482
Triple Duplicate,2020-04-21 16:34:08.984381,1,9096402
Triple Duplicate,2020-04-21 16:34:08.985122,1,9103702
Triple Duplicate,2020-04-21 16:34:09.026378,1,9108082
Triple Duplicate,2020-04-21 16:34:09.027055,1,9115382
Triple Duplicate,2020-04-21 16:34:09.027057,1,9119762
Triple Duplicate,2020-04-21 16:34:09.027059,1,9124142
Triple Duplicate,2020-04-21 16:34:09.027061,1,9127062
Triple Duplicate,2020-04-21 16:34:09.027775,1,9132902
Triple Duplicate,2020-04-21 16:34:09.027777,1,9137282
Triple Duplicate,2020-04-21 16:34:09.027779,1,9141662
Triple Duplicate,2020-04-21 16:34:09.030509,1,9147502
Triple Duplicate,2020-04-21 16:34:09.030512,1,9153342
Triple Duplicate,2020-04-21 16:34:09.030514,1,9156262
Triple Duplicate,2020-04-21 16:34:09.030516,1,9160642
Triple Duplicate,2020-04-21 16:34:09.030518,1,9165022
Triple Duplicate,2020-04-21 16:34:09.030520,1,9169402
Triple Duplicate,2020-04-21 16:34:09.030522,1,9173782
Triple Duplicate,2020-04-21 16:34:09.030524,1,9178162
Triple Duplicate,2020-04-21 16:34:09.030824,1,9182542
Triple Duplicate,2020-04-21 16:34:09.030826,1,9185462
Triple Duplicate,2020-04-21 16:34:09.030828,1,9191302
Triple Duplicate,2020-04-21 16:34:09.030830,1,9195682
Triple Duplicate,2020-04-21 16:34:09.032901,1,9201522
Triple Duplicate,2020-04-21 16:34:09.032903,1,9205902
Triple Duplicate,2020-04-21 16:34:09.032905,1,9210282
Triple Duplicate,2020-04-21 16:34:09.035507,1,9216122
Triple Duplicate,2020-04-21 16:34:09.035509,1,9221962
Triple Duplicate,2020-04-21 16:34:09.035511,1,9224882
Triple Duplicate,2020-04-21 16:34:09.035513,1,9229262
Triple Duplicate,2020-04-21 16:34:09.036149,1,9235102
Triple Duplicate,2020-04-21 16:34:09.037865,1,9242402
Triple Duplicate,2020-04-21 16:34:09.037867,1,9246782
Triple Duplicate,2020-04-21 16:34:09.037869,1,9251162
Triple Duplicate,2020-04-21 16:34:09.037871,1,9255542
Triple Duplicate,2020-04-21 16:34:09.037873,1,9259922
Triple Duplicate,2020-04-21 16:34:09.037875,1,9264302
Triple Duplicate,2020-04-21 16:34:09.037877,1,9268682
Triple Duplicate,2020-04-21 16:34:09.038306,1,9274522
Triple Duplicate,2020-04-21 16:34:09.038308,1,9278902
Triple Duplicate,2020-04-21 16:34:09.038310,1,9283282
Triple Duplicate,2020-04-21 16:34:09.038312,1,9287662
Triple Duplicate,2020-04-21 16:34:09.038314,1,9292042
Triple Duplicate,2020-04-21 16:34:09.103655,1,9296422
Triple Duplicate,2020-04-21 16:34:09.103656,1,9300802
Triple Duplicate,2020-04-21 16:34:09.103658,1,9305182
Triple Duplicate,2020-04-21 16:34:09.104278,1,9311022
Triple Duplicate,2020-04-21 16:34:09.145778,1,9316862
Triple Duplicate,2020-04-21 16:34:09.145780,1,9321242
Triple Duplicate,2020-04-21 16:34:09.146625,1,9325622
Triple Duplicate,2020-04-21 16:34:09.146627,1,9330002
Triple Duplicate,2020-04-21 16:34:09.146629,1,9334382
Triple Duplicate,2020-04-21 16:34:09.146631,1,9338762
Triple Duplicate,2020-04-21 16:34:09.147164,1,9343142
Triple Duplicate,2020-04-21 16:34:09.147166,1,9347522
Triple Duplicate,2020-04-21 16:34:09.147169,1,9353362
Triple Duplicate,2020-04-21 16:34:09.148684,1,9357742
Triple Duplicate,2020-04-21 16:34:09.150796,1,9363582
Triple Duplicate,2020-04-21 16:34:09.150798,1,9367962
Triple Duplicate,2020-04-21 16:34:09.150801,1,9372342
Triple Duplicate,2020-04-21 16:34:09.150802,1,9376722
Triple Duplicate,2020-04-21 16:34:09.150805,1,9381102
Triple Duplicate,2020-04-21 16:34:09.150806,1,9384022
Triple Duplicate,2020-04-21 16:34:09.152765,1,9392782
Triple Duplicate,2020-04-21 16:34:09.152768,1,9397162
Triple Duplicate,2020-04-21 16:34:09.152770,1,9401542
Triple Duplicate,2020-04-21 16:34:09.152773,1,9405922
Triple Duplicate,2020-04-21 16:34:09.152842,1,9410302
Triple Duplicate,2020-04-21 16:34:09.152845,1,9414682
Triple Duplicate,2020-04-21 16:34:09.152847,1,9419062
Triple Duplicate,2020-04-21 16:34:09.152849,1,9423442
Triple Duplicate,2020-04-21 16:34:09.152851,1,9427822
Triple Duplicate,2020-04-21 16:34:09.152853,1,9430742
Triple Duplicate,2020-04-21 16:34:09.152855,1,9436582
Triple Duplicate,2020-04-21 16:34:09.153991,1,9443882
Triple Duplicate,2020-04-21 16:34:09.156295,1,9451182
Triple Duplicate,2020-04-21 16:34:09.156298,1,9455562
Triple Duplicate,2020-04-21 16:34:09.156301,1,9459942
Triple Duplicate,2020-04-21 16:34:09.156303,1,9464322
Triple Duplicate,2020-04-21 16:34:09.156306,1,9468702
Triple Duplicate,2020-04-21 16:34:09.156308,1,9473082
Triple Duplicate,2020-04-21 16:34:09.156311,1,9478922
Triple Duplicate,2020-04-21 16:34:09.156487,1,9481842
Triple Duplicate,2020-04-21 16:34:09.156490,1,9486222
Triple Duplicate,2020-04-21 16:34:09.156492,1,9490602
Triple Duplicate,2020-04-21 16:34:09.156494,1,9494982
Triple Duplicate,2020-04-21 16:34:09.156496,1,9499362
Triple Duplicate,2020-04-21 16:34:09.223299,1,9506662
Triple Duplicate,2020-04-21 16:34:09.223302,1,9511042
Triple Duplicate,2020-04-21 16:34:09.223304,1,9515422
Triple Duplicate,2020-04-21 16:34:09.224152,1,9521262
Triple Duplicate,2020-04-21 16:34:09.265273,1,9527102
Triple Duplicate,2020-04-21 16:34:09.265275,1,9531482
Triple Duplicate,2020-04-21 16:34:09.265910,1,9535862
Triple Duplicate,2020-04-21 16:34:09.265913,1,9540242
Triple Duplicate,2020-04-21 16:34:09.265915,1,9544622
Triple Duplicate,2020-04-21 16:34:09.267870,1,9553382
Triple Duplicate,2020-04-21 16:34:09.267873,1,9557762
Triple Duplicate,2020-04-21 16:34:09.267875,1,9562142
Triple Duplicate,2020-04-21 16:34:09.271543,1,9567982
Triple Duplicate,2020-04-21 16:34:09.271797,1,9573822
Triple Duplicate,2020-04-21 16:34:09.271799,1,9578202
Triple Duplicate,2020-04-21 16:34:09.271801,1,9582582
Triple Duplicate,2020-04-21 16:34:09.271803,1,9586962
Triple Duplicate,2020-04-21 16:34:09.271805,1,9591342
Triple Duplicate,2020-04-21 16:34:09.271807,1,9595722
Triple Duplicate,2020-04-21 16:34:09.272512,1,9603022
Triple Duplicate,2020-04-21 16:34:09.272514,1,9607402
Triple Duplicate,2020-04-21 16:34:09.272516,1,9611782
Triple Duplicate,2020-04-21 16:34:09.272518,1,9616162
Triple Duplicate,2020-04-21 16:34:09.272520,1,9620542
Triple Duplicate,2020-04-21 16:34:09.273821,1,9626382
Triple Duplicate,2020-04-21 16:34:09.275786,1,9632222
Triple Duplicate,2020-04-21 16:34:09.275788,1,9636602
Triple Duplicate,2020-04-21 16:34:09.275790,1,9640982
Triple Duplicate,2020-04-21 16:34:09.275792,1,9645362
Triple Duplicate,2020-04-21 16:34:09.275794,1,9649742
Triple Duplicate,2020-04-21 16:34:09.276360,1,9654122
Triple Duplicate,2020-04-21 16:34:09.278521,1,9659962
Triple Duplicate,2020-04-21 16:34:09.278523,1,9665802
Triple Duplicate,2020-04-21 16:34:09.278525,1,9670182
Triple Duplicate,2020-04-21 16:34:09.278528,1,9674562
Triple Duplicate,2020-04-21 16:34:09.278530,1,9678942
Triple Duplicate,2020-04-21 16:34:09.278532,1,9683322
Triple Duplicate,2020-04-21 16:34:09.279999,1,9690622
Triple Duplicate,2020-04-21 16:34:09.280002,1,9695002
Triple Duplicate,2020-04-21 16:34:09.280004,1,9699382
Triple Duplicate,2020-04-21 16:34:09.280006,1,9703762
Triple Duplicate,2020-04-21 16:34:09.280008,1,9708142
Triple Duplicate,2020-04-21 16:34:09.346170,1,9715442
Triple Duplicate,2020-04-21 16:34:09.346171,1,9719822
Triple Duplicate,2020-04-21 16:34:09.346172,1,9724202
Triple Duplicate,2020-04-21 16:34:09.346940,1,9731502
Triple Duplicate,2020-04-21 16:34:09.387729,1,9737342
Triple Duplicate,2020-04-21 16:34:09.387730,1,9741722
Triple Duplicate,2020-04-21 16:34:09.388392,1,9746102
Triple Duplicate,2020-04-21 16:34:09.388393,1,9751942
Triple Duplicate,2020-04-21 16:34:09.388394,1,9754862
Triple Duplicate,2020-04-21 16:34:09.390570,1,9760702
Triple Duplicate,2020-04-21 16:34:09.390571,1,9765082
Triple Duplicate,2020-04-21 16:34:09.390572,1,9769462
Triple Duplicate,2020-04-21 16:34:09.390573,1,9773842
Triple Duplicate,2020-04-21 16:34:09.390994,1,9779682
Triple Duplicate,2020-04-21 16:34:09.394924,1,9785522
Triple Duplicate,2020-04-21 16:34:09.394925,1,9789902
Triple Duplicate,2020-04-21 16:34:09.394926,1,9795742
Triple Duplicate,2020-04-21 16:34:09.394927,1,9800122
Triple Duplicate,2020-04-21 16:34:09.394928,1,9803042
Triple Duplicate,2020-04-21 16:34:09.394929,1,9807422
Triple Duplicate,2020-04-21 16:34:09.398257,1,9814722
Triple Duplicate,2020-04-21 16:34:09.398259,1,9819102
Triple Duplicate,2020-04-21 16:34:09.398260,1,9823482
Triple Duplicate,2020-04-21 16:34:09.398261,1,9827862
Triple Duplicate,2020-04-21 16:34:09.398263,1,9832242
Triple Duplicate,2020-04-21 16:34:09.400357,1,9838082
Triple Duplicate,2020-04-21 16:34:09.400358,1,9842462
Triple Duplicate,2020-04-21 16:34:09.400360,1,9848302
Triple Duplicate,2020-04-21 16:34:09.400361,1,9851222
Triple Duplicate,2020-04-21 16:34:09.400362,1,9855602
Triple Duplicate,2020-04-21 16:34:09.400364,1,9859982
Triple Duplicate,2020-04-21 16:34:09.402832,1,9865822
Triple Duplicate,2020-04-21 16:34:09.405156,1,9873122
Triple Duplicate,2020-04-21 16:34:09.405157,1,9877502
Triple Duplicate,2020-04-21 16:34:09.405159,1,9881882
Triple Duplicate,2020-04-21 16:34:09.405160,1,9886262
Triple Duplicate,2020-04-21 16:34:09.405161,1,9890642
Triple Duplicate,2020-04-21 16:34:09.405163,1,9896482
Triple Duplicate,2020-04-21 16:34:09.405974,1,9902322
Triple Duplicate,2020-04-21 16:34:09.405976,1,9906702
Triple Duplicate,2020-04-21 16:34:09.405977,1,9911082
Triple Duplicate,2020-04-21 16:34:09.405978,1,9915462
Triple Duplicate,2020-04-21 16:34:09.405980,1,9919842
Triple Duplicate,2020-04-21 16:34:09.482572,1,9927142
Triple Duplicate,2020-04-21 16:34:09.482574,1,9931522
Triple Duplicate,2020-04-21 16:34:09.482576,1,9935902
Triple Duplicate,2020-04-21 16:34:09.483291,1,9943202
Triple Duplicate,2020-04-21 16:34:09.524354,1,9949042
Triple Duplicate,2020-04-21 16:34:09.524356,1,9953422
Triple Duplicate,2020-04-21 16:34:09.525153,1,9957802
Triple Duplicate,2020-04-21 16:34:09.525155,1,9960722
Triple Duplicate,2020-04-21 16:34:09.525158,1,9966562
Triple Duplicate,2020-04-21 16:34:09.527819,1,9972402
Triple Duplicate,2020-04-21 16:34:09.528451,1,9978242
Triple Duplicate,2020-04-21 16:34:09.528453,1,9984082
Triple Duplicate,2020-04-21 16:34:09.528455,1,9987002
Triple Duplicate,2020-04-21 16:34:09.529107,1,9991382
Triple Duplicate,2020-04-21 16:34:09.530425,1,9997222
Triple Duplicate,2020-04-21 16:34:09.530427,1,10001602
Triple Duplicate,2020-04-21 16:34:09.530429,1,10005982
Triple Duplicate,2020-04-21 16:34:09.530430,1,10010362
Triple Duplicate,2020-04-21 16:34:09.530432,1,10014742
Triple Duplicate,2020-04-21 16:34:09.530434,1,10017662
Triple Duplicate,2020-04-21 16:34:09.531038,1,10026422
Triple Duplicate,2020-04-21 16:34:09.531041,1,10030802
Triple Duplicate,2020-04-21 16:34:09.531043,1,10035182
Triple Duplicate,2020-04-21 16:34:09.531045,1,10039562
Triple Duplicate,2020-04-21 16:34:09.531487,1,10043942
Triple Duplicate,2020-04-21 16:34:09.531489,1,10048322
Triple Duplicate,2020-04-21 16:34:09.531491,1,10051242
Triple Duplicate,2020-04-21 16:34:09.531493,1,10057082
Triple Duplicate,2020-04-21 16:34:09.531495,1,10061462
Triple Duplicate,2020-04-21 16:34:09.531497,1,10065842
Triple Duplicate,2020-04-21 16:34:09.531499,1,10070222
Triple Duplicate,2020-04-21 16:34:09.535572,1,10077522
Triple Duplicate,2020-04-21 16:34:09.536177,1,10084822
Triple Duplicate,2020-04-21 16:34:09.536179,1,10087742
Triple Duplicate,2020-04-21 16:34:09.536181,1,10093582
Triple Duplicate,2020-04-21 16:34:09.536183,1,10097962
Triple Duplicate,2020-04-21 16:34:09.536185,1,10100882
Triple Duplicate,2020-04-21 16:34:09.536187,1,10106722
Triple Duplicate,2020-04-21 16:34:09.538710,1,10114022
Triple Duplicate,2020-04-21 16:34:09.538713,1,10118402
Triple Duplicate,2020-04-21 16:34:09.538714,1,10122782
Triple Duplicate,2020-04-21 16:34:09.538716,1,10127162
Triple Duplicate,2020-04-21 16:34:09.538718,1,10131542
Triple Duplicate,2020-04-21 16:34:09.605631,1,10138842
Triple Duplicate,2020-04-21 16:34:09.605632,1,10143222
Triple Duplicate,2020-04-21 16:34:09.605633,1,10146142
Triple Duplicate,2020-04-21 16:34:09.605887,1,10154902
Triple Duplicate,2020-04-21 16:34:09.671833,1,10160742
Triple Duplicate,2020-04-21 16:34:09.671834,1,10163662
Triple Duplicate,2020-04-21 16:34:09.674700,1,10169502
Triple Duplicate,2020-04-21 16:34:09.674701,1,10173882
Triple Duplicate,2020-04-21 16:34:09.674702,1,10178262
Triple Duplicate,2020-04-21 16:34:09.674984,1,10184102
Triple Duplicate,2020-04-21 16:34:09.675618,1,10189942
Triple Duplicate,2020-04-21 16:34:09.675619,1,10194322
Triple Duplicate,2020-04-21 16:34:09.675637,1,10198702
Triple Duplicate,2020-04-21 16:34:09.678297,1,10203082
Triple Duplicate,2020-04-21 16:34:09.678297,1,10207462
Triple Duplicate,2020-04-21 16:34:09.678298,1,10208922
Triple Duplicate,2020-04-21 16:34:09.678299,1,10216222
Triple Duplicate,2020-04-21 16:34:09.678300,1,10220602
Triple Duplicate,2020-04-21 16:34:09.678301,1,10224982
Triple Duplicate,2020-04-21 16:34:09.678302,1,10229362
Triple Duplicate,2020-04-21 16:34:09.678303,1,10236662
Triple Duplicate,2020-04-21 16:34:09.678304,1,10238122
Triple Duplicate,2020-04-21 16:34:09.678305,1,10242502
Triple Duplicate,2020-04-21 16:34:09.679200,1,10249802
Triple Duplicate,2020-04-21 16:34:09.679733,1,10257102
Triple Duplicate,2020-04-21 16:34:09.679734,1,10265862
Triple Duplicate,2020-04-21 16:34:09.679734,1,10261482
Triple Duplicate,2020-04-21 16:34:09.679735,1,10268782
Triple Duplicate,2020-04-21 16:34:09.679736,1,10273162
Triple Duplicate,2020-04-21 16:34:09.682612,1,10279002
Triple Duplicate,2020-04-21 16:34:09.682613,1,10283382
Triple Duplicate,2020-04-21 16:34:09.682926,1,10289222
Triple Duplicate,2020-04-21 16:34:09.684004,1,10296522
Triple Duplicate,2020-04-21 16:34:09.684005,1,10300902
Triple Duplicate,2020-04-21 16:34:09.684005,1,10305282
Triple Duplicate,2020-04-21 16:34:09.684031,1,10308202
Triple Duplicate,2020-04-21 16:34:09.684032,1,10314042
Triple Duplicate,2020-04-21 16:34:09.684033,1,10319882
Triple Duplicate,2020-04-21 16:34:09.684708,1,10325722
Triple Duplicate,2020-04-21 16:34:09.684709,1,10328642
Triple Duplicate,2020-04-21 16:34:09.684731,1,10334482
Triple Duplicate,2020-04-21 16:34:09.684731,1,10338862
Triple Duplicate,2020-04-21 16:34:09.684732,1,10343242
Triple Duplicate,2020-04-21 16:34:09.712910,1,10350542
Triple Duplicate,2020-04-21 16:34:09.712911,1,10360762
Triple Duplicate,2020-04-21 16:34:09.712911,1,10356382
Triple Duplicate,2020-04-21 16:34:09.712912,1,10363682
Triple Duplicate,2020-04-21 16:34:09.712913,1,10368062
Triple Duplicate,2020-04-21 16:34:09.794294,1,10372442
Triple Duplicate,2020-04-21 16:34:09.794296,1,10376822
Triple Duplicate,2020-04-21 16:34:09.795233,1,10381202
Triple Duplicate,2020-04-21 16:34:09.795235,1,10385582
Triple Duplicate,2020-04-21 16:34:09.795237,1,10389962
Triple Duplicate,2020-04-21 16:34:09.796352,1,10394342
Triple Duplicate,2020-04-21 16:34:09.796354,1,10398722
Triple Duplicate,2020-04-21 16:34:09.796356,1,10403102
Triple Duplicate,2020-04-21 16:34:09.796358,1,10407482
Triple Duplicate,2020-04-21 16:34:09.797802,1,10413322
Triple Duplicate,2020-04-21 16:34:09.797805,1,10419162
Triple Duplicate,2020-04-21 16:34:09.797807,1,10425002
Triple Duplicate,2020-04-21 16:34:09.797808,1,10426462
Triple Duplicate,2020-04-21 16:34:09.797811,1,10432302
Triple Duplicate,2020-04-21 16:34:09.797812,1,10436682
Triple Duplicate,2020-04-21 16:34:09.797814,1,10441062
Triple Duplicate,2020-04-21 16:34:09.797817,1,10445442
Triple Duplicate,2020-04-21 16:34:09.797819,1,10451282
Triple Duplicate,2020-04-21 16:34:09.797821,1,10454202
Triple Duplicate,2020-04-21 16:34:09.799759,1,10461502
Triple Duplicate,2020-04-21 16:34:09.801115,1,10467342
Triple Duplicate,2020-04-21 16:34:09.801117,1,10473182
Triple Duplicate,2020-04-21 16:34:09.801119,1,10476102
Triple Duplicate,2020-04-21 16:34:09.801120,1,10480482
Triple Duplicate,2020-04-21 16:34:09.801123,1,10484862
Triple Duplicate,2020-04-21 16:34:09.802317,1,10490702
Triple Duplicate,2020-04-21 16:34:09.802320,1,10496542
