Timestamp,Event,cwnd,sstresh
2020-04-21 16:34:02.208910,,7,2
2020-04-21 16:34:02.208910,Triple Duplicate,6,3
2020-04-21 16:34:02.315185,Retransmission,1,3
2020-04-21 16:34:02.315269,,2,3
2020-04-21 16:34:02.315270,,4,3
2020-04-21 16:34:02.315270,Triple Duplicate,5,2
2020-04-21 16:34:02.315271,,6,2
2020-04-21 16:34:02.315271,,7,2
2020-04-21 16:34:02.315271,Triple Duplicate,6,3
2020-04-21 16:34:02.315272,,7,3
2020-04-21 16:34:02.315272,,8,3
2020-04-21 16:34:02.315273,Triple Duplicate,7,4
2020-04-21 16:34:02.315273,,8,4
2020-04-21 16:34:02.315273,,9,4
2020-04-21 16:34:02.315273,,10,4
2020-04-21 16:34:02.315274,,11,4
2020-04-21 16:34:02.315274,,12,4
2020-04-21 16:34:02.315274,Triple Duplicate,9,6
2020-04-21 16:34:02.315275,,10,6
2020-04-21 16:34:02.315275,,11,6
2020-04-21 16:34:02.315276,Triple Duplicate,8,5
2020-04-21 16:34:02.315276,,9,5
2020-04-21 16:34:02.315955,Retransmission,1,4
2020-04-21 16:34:02.316009,,2,4
2020-04-21 16:34:02.316009,,4,4
2020-04-21 16:34:02.316010,,5,4
2020-04-21 16:34:02.316010,,6,4
2020-04-21 16:34:02.316010,Triple Duplicate,6,3
2020-04-21 16:34:02.316011,Triple Duplicate,6,3
2020-04-21 16:34:02.316011,,7,3
2020-04-21 16:34:02.316012,,8,3
2020-04-21 16:34:02.316012,Triple Duplicate,7,4
2020-04-21 16:34:02.316013,Triple Duplicate,6,3
2020-04-21 16:34:02.316013,,7,3
2020-04-21 16:34:02.316013,,8,3
2020-04-21 16:34:02.319476,Retransmission,1,4
2020-04-21 16:34:02.319540,,2,4
2020-04-21 16:34:02.319541,,4,4
2020-04-21 16:34:02.319541,Triple Duplicate,5,2
2020-04-21 16:34:02.319541,,6,2
2020-04-21 16:34:02.319542,,7,2
2020-04-21 16:34:02.319542,Triple Duplicate,6,3
2020-04-21 16:34:02.319542,,7,3
2020-04-21 16:34:02.319543,,8,3
2020-04-21 16:34:02.319543,Triple Duplicate,7,4
2020-04-21 16:34:02.319543,,8,4
2020-04-21 16:34:02.319544,,9,4
2020-04-21 16:34:02.319544,Triple Duplicate,7,4
2020-04-21 16:34:02.319544,,8,4
2020-04-21 16:34:02.319545,,9,4
2020-04-21 16:34:02.319545,Triple Duplicate,7,4
2020-04-21 16:34:02.319545,,8,4
2020-04-21 16:34:02.319546,Triple Duplicate,7,4
2020-04-21 16:34:02.319546,,8,4
2020-04-21 16:34:02.319547,,9,4
2020-04-21 16:34:02.319547,,10,4
2020-04-21 16:34:02.319547,Triple Duplicate,8,5
2020-04-21 16:34:02.319548,,9,5
2020-04-21 16:34:02.320648,Retransmission,1,4
2020-04-21 16:34:02.320705,,2,4
2020-04-21 16:34:02.320705,,4,4
2020-04-21 16:34:02.320706,Triple Duplicate,5,2
2020-04-21 16:34:02.320706,,6,2
2020-04-21 16:34:02.320706,,7,2
2020-04-21 16:34:02.320707,Triple Duplicate,6,3
2020-04-21 16:34:02.320707,,7,3
2020-04-21 16:34:02.320707,,8,3
2020-04-21 16:34:02.320708,,9,3
2020-04-21 16:34:02.320708,Triple Duplicate,7,4
2020-04-21 16:34:02.320708,,8,4
2020-04-21 16:34:02.320709,,9,4
2020-04-21 16:34:02.320709,,10,4
2020-04-21 16:34:02.320709,Triple Duplicate,8,5
2020-04-21 16:34:02.320710,Triple Duplicate,7,4
2020-04-21 16:34:02.320710,,8,4
2020-04-21 16:34:02.320710,,9,4
2020-04-21 16:34:02.320711,Triple Duplicate,7,4
2020-04-21 16:34:02.320711,,8,4
2020-04-21 16:34:02.325621,Retransmission,1,4
2020-04-21 16:34:02.325684,,2,4
2020-04-21 16:34:02.325684,,4,4
2020-04-21 16:34:02.325685,Triple Duplicate,5,2
2020-04-21 16:34:02.325685,,6,2
2020-04-21 16:34:02.325686,,7,2
2020-04-21 16:34:02.325686,Triple Duplicate,6,3
2020-04-21 16:34:02.325686,,7,3
2020-04-21 16:34:02.325687,Triple Duplicate,6,3
2020-04-21 16:34:02.325687,,7,3
2020-04-21 16:34:02.325687,,8,3
2020-04-21 16:34:02.325688,,9,3
2020-04-21 16:34:02.325688,Triple Duplicate,7,4
2020-04-21 16:34:02.325689,,8,4
2020-04-21 16:34:02.325689,,9,4
2020-04-21 16:34:02.325689,Triple Duplicate,7,4
2020-04-21 16:34:02.325690,,8,4
2020-04-21 16:34:02.325690,,9,4
2020-04-21 16:34:02.325691,Triple Duplicate,7,4
2020-04-21 16:34:02.325691,,8,4
2020-04-21 16:34:02.325691,,9,4
2020-04-21 16:34:02.325692,,10,4
2020-04-21 16:34:02.325692,Triple Duplicate,8,5
2020-04-21 16:34:02.326364,Retransmission,1,4
2020-04-21 16:34:02.326416,,2,4
2020-04-21 16:34:02.326416,,4,4
2020-04-21 16:34:02.326416,Triple Duplicate,5,2
2020-04-21 16:34:02.326417,,6,2
2020-04-21 16:34:02.326417,,7,2
2020-04-21 16:34:02.326418,Triple Duplicate,6,3
2020-04-21 16:34:02.326418,,7,3
2020-04-21 16:34:02.326419,,8,3
2020-04-21 16:34:02.326419,Triple Duplicate,7,4
2020-04-21 16:34:02.326420,,8,4
2020-04-21 16:34:02.326420,,9,4
2020-04-21 16:34:02.326421,Triple Duplicate,7,4
2020-04-21 16:34:02.326421,,8,4
2020-04-21 16:34:02.326422,,9,4
2020-04-21 16:34:02.326422,Triple Duplicate,7,4
2020-04-21 16:34:02.327111,Retransmission,1,3
2020-04-21 16:34:02.327157,,2,3
2020-04-21 16:34:02.327157,,4,3
2020-04-21 16:34:02.327158,,5,3
2020-04-21 16:34:02.327158,Triple Duplicate,5,2
2020-04-21 16:34:02.327158,,6,2
2020-04-21 16:34:02.327159,Triple Duplicate,6,3
2020-04-21 16:34:02.327159,,7,3
2020-04-21 16:34:02.327160,,8,3
2020-04-21 16:34:02.433140,Retransmission,1,4
2020-04-21 16:34:02.433312,,2,4
2020-04-21 16:34:02.433313,,4,4
2020-04-21 16:34:02.433313,Triple Duplicate,5,2
2020-04-21 16:34:02.433314,,6,2
2020-04-21 16:34:02.433315,,7,2
2020-04-21 16:34:02.433316,Triple Duplicate,6,3
2020-04-21 16:34:02.433316,,7,3
2020-04-21 16:34:02.433317,,8,3
2020-04-21 16:34:02.433318,Triple Duplicate,7,4
2020-04-21 16:34:02.433318,,8,4
2020-04-21 16:34:02.433319,,9,4
2020-04-21 16:34:02.433319,Triple Duplicate,7,4
2020-04-21 16:34:02.433320,,8,4
2020-04-21 16:34:02.433321,,9,4
2020-04-21 16:34:02.433321,Triple Duplicate,7,4
2020-04-21 16:34:02.433322,,8,4
2020-04-21 16:34:02.433323,,9,4
2020-04-21 16:34:02.433323,Triple Duplicate,7,4
2020-04-21 16:34:02.433324,,8,4
2020-04-21 16:34:02.434111,Retransmission,1,4
2020-04-21 16:34:02.434274,,2,4
2020-04-21 16:34:02.434275,,4,4
2020-04-21 16:34:02.434275,Triple Duplicate,5,2
2020-04-21 16:34:02.434277,,6,2
2020-04-21 16:34:02.434278,,7,2
2020-04-21 16:34:02.434278,Triple Duplicate,6,3
2020-04-21 16:34:02.434280,,7,3
2020-04-21 16:34:02.434280,,8,3
2020-04-21 16:34:02.434282,,9,3
2020-04-21 16:34:02.434282,Triple Duplicate,7,4
2020-04-21 16:34:02.434283,,8,4
2020-04-21 16:34:02.434284,Triple Duplicate,7,4
2020-04-21 16:34:02.434285,,8,4
2020-04-21 16:34:02.434285,,9,4
2020-04-21 16:34:02.434287,Triple Duplicate,7,4
2020-04-21 16:34:02.434287,,8,4
2020-04-21 16:34:02.434601,Retransmission,1,4
2020-04-21 16:34:02.434756,,2,4
2020-04-21 16:34:02.434756,,4,4
2020-04-21 16:34:02.434757,Triple Duplicate,5,2
2020-04-21 16:34:02.434759,,6,2
2020-04-21 16:34:02.434760,,7,2
2020-04-21 16:34:02.434760,Triple Duplicate,6,3
2020-04-21 16:34:02.434762,,7,3
2020-04-21 16:34:02.434762,,8,3
2020-04-21 16:34:02.434764,Triple Duplicate,7,4
2020-04-21 16:34:02.434764,,8,4
2020-04-21 16:34:02.434765,,9,4
2020-04-21 16:34:02.434766,Triple Duplicate,7,4
2020-04-21 16:34:02.434767,,8,4
2020-04-21 16:34:02.434768,,9,4
2020-04-21 16:34:02.434769,Triple Duplicate,7,4
2020-04-21 16:34:02.434770,,8,4
2020-04-21 16:34:02.434771,,9,4
2020-04-21 16:34:02.434772,Triple Duplicate,7,4
2020-04-21 16:34:02.434773,,8,4
2020-04-21 16:34:02.434774,,9,4
2020-04-21 16:34:02.434775,Triple Duplicate,7,4
2020-04-21 16:34:02.434775,,8,4
2020-04-21 16:34:02.434777,,9,4
2020-04-21 16:34:02.434777,Triple Duplicate,7,4
2020-04-21 16:34:02.438821,Retransmission,1,3
2020-04-21 16:34:02.439008,,2,3
2020-04-21 16:34:02.439010,,4,3
2020-04-21 16:34:02.439011,Triple Duplicate,5,2
2020-04-21 16:34:02.439012,,6,2
2020-04-21 16:34:02.439013,,7,2
2020-04-21 16:34:02.439014,Triple Duplicate,6,3
2020-04-21 16:34:02.439016,,7,3
2020-04-21 16:34:02.439016,,8,3
2020-04-21 16:34:02.439018,Triple Duplicate,7,4
2020-04-21 16:34:02.439019,,8,4
2020-04-21 16:34:02.439020,,9,4
2020-04-21 16:34:02.439021,Triple Duplicate,7,4
2020-04-21 16:34:02.439022,,8,4
2020-04-21 16:34:02.439023,,9,4
2020-04-21 16:34:02.439024,Triple Duplicate,7,4
2020-04-21 16:34:02.439025,,8,4
2020-04-21 16:34:02.439027,,9,4
2020-04-21 16:34:02.439027,Triple Duplicate,7,4
2020-04-21 16:34:02.439028,,8,4
2020-04-21 16:34:02.439030,,9,4
2020-04-21 16:34:02.439246,Retransmission,1,4
2020-04-21 16:34:02.439334,,2,4
2020-04-21 16:34:02.439336,,4,4
2020-04-21 16:34:02.439995,Retransmission,1,2
2020-04-21 16:34:02.440122,,2,2
2020-04-21 16:34:02.440123,,3,2
2020-04-21 16:34:02.440124,Triple Duplicate,4,1
2020-04-21 16:34:02.440125,,5,1
2020-04-21 16:34:02.440125,,6,1
2020-04-21 16:34:02.440127,Triple Duplicate,6,3
2020-04-21 16:34:02.442188,Retransmission,1,3
2020-04-21 16:34:02.442363,,2,3
2020-04-21 16:34:02.442364,,4,3
2020-04-21 16:34:02.442365,Triple Duplicate,5,2
2020-04-21 16:34:02.442366,,6,2
2020-04-21 16:34:02.442367,,7,2
2020-04-21 16:34:02.442368,Triple Duplicate,6,3
2020-04-21 16:34:02.442369,,7,3
2020-04-21 16:34:02.442370,,8,3
2020-04-21 16:34:02.442371,Triple Duplicate,7,4
2020-04-21 16:34:02.442371,,8,4
2020-04-21 16:34:02.442373,,9,4
2020-04-21 16:34:02.442373,Triple Duplicate,7,4
2020-04-21 16:34:02.442375,,8,4
2020-04-21 16:34:02.442375,,9,4
2020-04-21 16:34:02.442376,Triple Duplicate,7,4
2020-04-21 16:34:02.442377,,8,4
2020-04-21 16:34:02.442378,,9,4
2020-04-21 16:34:02.442379,Triple Duplicate,7,4
2020-04-21 16:34:02.442380,,8,4
2020-04-21 16:34:02.442381,,9,4
2020-04-21 16:34:02.444819,Retransmission,1,4
2020-04-21 16:34:02.445000,,2,4
2020-04-21 16:34:02.445001,,4,4
2020-04-21 16:34:02.445001,Triple Duplicate,5,2
2020-04-21 16:34:02.445003,,6,2
2020-04-21 16:34:02.445004,,7,2
2020-04-21 16:34:02.445004,Triple Duplicate,6,3
2020-04-21 16:34:02.445005,,7,3
2020-04-21 16:34:02.445006,,8,3
2020-04-21 16:34:02.445008,Triple Duplicate,7,4
2020-04-21 16:34:02.445008,,8,4
2020-04-21 16:34:02.445009,,9,4
2020-04-21 16:34:02.445010,Triple Duplicate,7,4
2020-04-21 16:34:02.445011,,8,4
2020-04-21 16:34:02.445012,,9,4
2020-04-21 16:34:02.445013,Triple Duplicate,7,4
2020-04-21 16:34:02.445014,,8,4
2020-04-21 16:34:02.448728,Retransmission,1,4
2020-04-21 16:34:02.448872,,2,4
2020-04-21 16:34:02.448872,,4,4
2020-04-21 16:34:02.448873,Triple Duplicate,5,2
2020-04-21 16:34:02.448874,,6,2
2020-04-21 16:34:02.448875,,7,2
2020-04-21 16:34:02.448876,Triple Duplicate,6,3
2020-04-21 16:34:02.448877,,7,3
2020-04-21 16:34:02.448878,,8,3
2020-04-21 16:34:02.448879,Triple Duplicate,7,4
2020-04-21 16:34:02.448880,,8,4
2020-04-21 16:34:02.448880,,9,4
2020-04-21 16:34:02.552556,Retransmission,1,4
2020-04-21 16:34:02.552739,,2,4
2020-04-21 16:34:02.552740,,4,4
2020-04-21 16:34:02.552741,Triple Duplicate,5,2
2020-04-21 16:34:02.552742,,6,2
2020-04-21 16:34:02.552742,,7,2
2020-04-21 16:34:02.552743,Triple Duplicate,6,3
2020-04-21 16:34:02.552744,,7,3
2020-04-21 16:34:02.552745,,8,3
2020-04-21 16:34:02.552745,Triple Duplicate,7,4
2020-04-21 16:34:02.552746,,8,4
2020-04-21 16:34:02.552747,,9,4
2020-04-21 16:34:02.552747,Triple Duplicate,7,4
2020-04-21 16:34:02.552748,,8,4
2020-04-21 16:34:02.552749,,9,4
2020-04-21 16:34:02.552749,Triple Duplicate,7,4
2020-04-21 16:34:02.552750,,8,4
2020-04-21 16:34:02.552751,,9,4
2020-04-21 16:34:02.552752,,10,4
2020-04-21 16:34:02.552752,Triple Duplicate,8,5
2020-04-21 16:34:02.552753,,9,5
2020-04-21 16:34:02.552754,Triple Duplicate,7,4
2020-04-21 16:34:02.553550,Retransmission,1,3
2020-04-21 16:34:02.553667,,2,3
2020-04-21 16:34:02.553668,,4,3
2020-04-21 16:34:02.553669,,5,3
2020-04-21 16:34:02.553669,Triple Duplicate,5,2
2020-04-21 16:34:02.553670,Triple Duplicate,5,2
2020-04-21 16:34:02.553670,,6,2
2020-04-21 16:34:02.553671,,7,2
2020-04-21 16:34:02.553671,,8,2
2020-04-21 16:34:02.553672,Triple Duplicate,7,4
2020-04-21 16:34:02.553672,,8,4
2020-04-21 16:34:02.553672,,9,4
2020-04-21 16:34:02.553673,Triple Duplicate,7,4
2020-04-21 16:34:02.553673,,8,4
2020-04-21 16:34:02.553674,,9,4
2020-04-21 16:34:02.553674,Triple Duplicate,7,4
2020-04-21 16:34:02.553675,,8,4
2020-04-21 16:34:02.553675,,9,4
2020-04-21 16:34:02.553675,Triple Duplicate,7,4
2020-04-21 16:34:02.553847,Retransmission,1,3
2020-04-21 16:34:02.553943,,2,3
2020-04-21 16:34:02.553944,,4,3
2020-04-21 16:34:02.553945,,5,3
2020-04-21 16:34:02.553945,,6,3
2020-04-21 16:34:02.553945,Triple Duplicate,6,3
2020-04-21 16:34:02.553946,Triple Duplicate,6,3
2020-04-21 16:34:02.553946,,7,3
2020-04-21 16:34:02.553947,,8,3
2020-04-21 16:34:02.553947,Triple Duplicate,7,4
2020-04-21 16:34:02.553947,,8,4
2020-04-21 16:34:02.553948,,9,4
2020-04-21 16:34:02.553948,Triple Duplicate,7,4
2020-04-21 16:34:02.553949,,8,4
2020-04-21 16:34:02.553949,,9,4
2020-04-21 16:34:02.553950,Triple Duplicate,7,4
2020-04-21 16:34:02.553950,,8,4
2020-04-21 16:34:02.553951,,9,4
2020-04-21 16:34:02.553951,Triple Duplicate,7,4
2020-04-21 16:34:02.553952,Triple Duplicate,6,3
2020-04-21 16:34:02.553952,,7,3
2020-04-21 16:34:02.553952,,8,3
2020-04-21 16:34:02.553953,,9,3
2020-04-21 16:34:02.553953,,10,3
2020-04-21 16:34:02.553954,Triple Duplicate,8,5
2020-04-21 16:34:02.553954,,9,5
2020-04-21 16:34:02.553955,,10,5
2020-04-21 16:34:02.556295,Retransmission,1,5
2020-04-21 16:34:02.556428,,2,5
2020-04-21 16:34:02.556429,,4,5
2020-04-21 16:34:02.556430,Triple Duplicate,5,2
2020-04-21 16:34:02.556430,,6,2
2020-04-21 16:34:02.556430,,7,2
2020-04-21 16:34:02.556431,Triple Duplicate,6,3
2020-04-21 16:34:02.556431,,7,3
2020-04-21 16:34:02.556432,,8,3
2020-04-21 16:34:02.556432,Triple Duplicate,7,4
2020-04-21 16:34:02.556433,,8,4
2020-04-21 16:34:02.556433,,9,4
2020-04-21 16:34:02.556434,Triple Duplicate,7,4
2020-04-21 16:34:02.556434,,8,4
2020-04-21 16:34:02.556434,,9,4
2020-04-21 16:34:02.556435,Triple Duplicate,7,4
2020-04-21 16:34:02.556435,,8,4
2020-04-21 16:34:02.556436,,9,4
2020-04-21 16:34:02.556436,Triple Duplicate,7,4
2020-04-21 16:34:02.556437,,8,4
2020-04-21 16:34:02.556437,,9,4
2020-04-21 16:34:02.556438,Triple Duplicate,7,4
2020-04-21 16:34:02.556438,,8,4
2020-04-21 16:34:02.556438,,9,4
2020-04-21 16:34:02.556439,Triple Duplicate,7,4
2020-04-21 16:34:02.559516,Retransmission,1,3
2020-04-21 16:34:02.559615,,2,3
2020-04-21 16:34:02.559616,,4,3
2020-04-21 16:34:02.559616,Triple Duplicate,5,2
2020-04-21 16:34:02.559617,,6,2
2020-04-21 16:34:02.559617,,7,2
2020-04-21 16:34:02.559618,Triple Duplicate,6,3
2020-04-21 16:34:02.559618,,7,3
2020-04-21 16:34:02.559619,,8,3
2020-04-21 16:34:02.559697,Retransmission,1,4
2020-04-21 16:34:02.559800,,2,4
2020-04-21 16:34:02.559801,,4,4
2020-04-21 16:34:02.559802,Triple Duplicate,5,2
2020-04-21 16:34:02.559802,,6,2
2020-04-21 16:34:02.559803,,7,2
2020-04-21 16:34:02.559805,Triple Duplicate,6,3
2020-04-21 16:34:02.559805,,7,3
2020-04-21 16:34:02.559806,Triple Duplicate,6,3
2020-04-21 16:34:02.559806,,7,3
2020-04-21 16:34:02.559806,,8,3
2020-04-21 16:34:02.559807,,9,3
2020-04-21 16:34:02.559808,Triple Duplicate,7,4
2020-04-21 16:34:02.559808,,8,4
2020-04-21 16:34:02.559808,,9,4
2020-04-21 16:34:02.559809,Triple Duplicate,7,4
2020-04-21 16:34:02.559809,,8,4
2020-04-21 16:34:02.559810,,9,4
2020-04-21 16:34:02.559811,Triple Duplicate,7,4
2020-04-21 16:34:02.559811,,8,4
2020-04-21 16:34:02.559812,Triple Duplicate,7,4
2020-04-21 16:34:02.559812,,8,4
2020-04-21 16:34:02.562239,Retransmission,1,4
2020-04-21 16:34:02.562353,,2,4
2020-04-21 16:34:02.562354,,4,4
2020-04-21 16:34:02.562354,Triple Duplicate,5,2
2020-04-21 16:34:02.562354,,6,2
2020-04-21 16:34:02.562355,,7,2
2020-04-21 16:34:02.562356,,8,2
2020-04-21 16:34:02.562356,Triple Duplicate,7,4
2020-04-21 16:34:02.562357,,8,4
2020-04-21 16:34:02.562357,Triple Duplicate,7,4
2020-04-21 16:34:02.562358,,8,4
2020-04-21 16:34:02.562358,,9,4
2020-04-21 16:34:02.562358,Triple Duplicate,7,4
2020-04-21 16:34:02.562359,,8,4
2020-04-21 16:34:02.562359,,9,4
2020-04-21 16:34:02.562360,Triple Duplicate,7,4
2020-04-21 16:34:02.562360,,8,4
2020-04-21 16:34:02.562827,Retransmission,1,4
2020-04-21 16:34:02.562927,,2,4
2020-04-21 16:34:02.562928,,4,4
2020-04-21 16:34:02.562928,Triple Duplicate,5,2
2020-04-21 16:34:02.562929,,6,2
2020-04-21 16:34:02.562929,,7,2
2020-04-21 16:34:02.562930,,8,2
2020-04-21 16:34:02.562930,Triple Duplicate,7,4
2020-04-21 16:34:02.562931,,8,4
2020-04-21 16:34:02.562931,Triple Duplicate,7,4
2020-04-21 16:34:02.562932,,8,4
2020-04-21 16:34:02.564281,Retransmission,1,4
2020-04-21 16:34:02.564356,,2,4
2020-04-21 16:34:02.668689,Retransmission,1,1
2020-04-21 16:34:02.668871,,2,1
2020-04-21 16:34:02.668871,,3,1
2020-04-21 16:34:02.668873,Triple Duplicate,4,1
2020-04-21 16:34:02.668873,,5,1
2020-04-21 16:34:02.668874,,6,1
2020-04-21 16:34:02.668875,Triple Duplicate,6,3
2020-04-21 16:34:02.668875,,7,3
2020-04-21 16:34:02.668876,,8,3
2020-04-21 16:34:02.668877,,9,3
2020-04-21 16:34:02.668877,Triple Duplicate,7,4
2020-04-21 16:34:02.668878,,8,4
2020-04-21 16:34:02.668878,Triple Duplicate,7,4
2020-04-21 16:34:02.668879,,8,4
2020-04-21 16:34:02.668880,,9,4
2020-04-21 16:34:02.668881,Triple Duplicate,7,4
2020-04-21 16:34:02.668881,,8,4
2020-04-21 16:34:02.668882,,9,4
2020-04-21 16:34:02.668883,Triple Duplicate,7,4
2020-04-21 16:34:02.668883,,8,4
2020-04-21 16:34:02.668884,,9,4
2020-04-21 16:34:02.668884,Triple Duplicate,7,4
2020-04-21 16:34:02.669433,Retransmission,1,3
2020-04-21 16:34:02.669652,,2,3
2020-04-21 16:34:02.669652,,4,3
2020-04-21 16:34:02.669653,Triple Duplicate,5,2
2020-04-21 16:34:02.669654,,6,2
2020-04-21 16:34:02.669655,Triple Duplicate,6,3
2020-04-21 16:34:02.669655,,7,3
2020-04-21 16:34:02.669656,,8,3
2020-04-21 16:34:02.669656,,9,3
2020-04-21 16:34:02.669657,Triple Duplicate,7,4
2020-04-21 16:34:02.669658,,8,4
2020-04-21 16:34:02.669658,,9,4
2020-04-21 16:34:02.669659,Triple Duplicate,7,4
2020-04-21 16:34:02.669660,,8,4
2020-04-21 16:34:02.669660,,9,4
2020-04-21 16:34:02.669661,Triple Duplicate,7,4
2020-04-21 16:34:02.669662,,8,4
2020-04-21 16:34:02.669662,,9,4
2020-04-21 16:34:02.669663,Triple Duplicate,7,4
2020-04-21 16:34:02.669664,,8,4
2020-04-21 16:34:02.669664,,9,4
2020-04-21 16:34:02.669665,,10,4
2020-04-21 16:34:02.669665,Triple Duplicate,8,5
2020-04-21 16:34:02.669666,,9,5
2020-04-21 16:34:02.669667,Triple Duplicate,7,4
2020-04-21 16:34:02.669668,,8,4
2020-04-21 16:34:02.669668,,9,4
2020-04-21 16:34:02.669669,Triple Duplicate,7,4
2020-04-21 16:34:02.669669,,8,4
2020-04-21 16:34:02.669670,,9,4
2020-04-21 16:34:02.669671,Triple Duplicate,7,4
2020-04-21 16:34:02.669672,,8,4
2020-04-21 16:34:02.669673,,9,4
2020-04-21 16:34:02.670084,Retransmission,1,4
2020-04-21 16:34:02.670247,,2,4
2020-04-21 16:34:02.670248,,4,4
2020-04-21 16:34:02.670250,Triple Duplicate,5,2
2020-04-21 16:34:02.670250,,6,2
2020-04-21 16:34:02.670251,,7,2
2020-04-21 16:34:02.670252,,8,2
2020-04-21 16:34:02.670252,Triple Duplicate,7,4
2020-04-21 16:34:02.670253,,8,4
2020-04-21 16:34:02.670255,Triple Duplicate,7,4
2020-04-21 16:34:02.670255,,8,4
2020-04-21 16:34:02.670257,,9,4
2020-04-21 16:34:02.670257,Triple Duplicate,7,4
2020-04-21 16:34:02.674134,Retransmission,1,3
2020-04-21 16:34:02.674262,,2,3
2020-04-21 16:34:02.674263,,4,3
2020-04-21 16:34:02.674264,Triple Duplicate,5,2
2020-04-21 16:34:02.674264,,6,2
2020-04-21 16:34:02.674265,,7,2
2020-04-21 16:34:02.674266,Triple Duplicate,6,3
2020-04-21 16:34:02.674267,,7,3
2020-04-21 16:34:02.674267,,8,3
2020-04-21 16:34:02.674267,Triple Duplicate,7,4
2020-04-21 16:34:02.674268,,8,4
2020-04-21 16:34:02.674269,,9,4
2020-04-21 16:34:02.674270,Triple Duplicate,7,4
2020-04-21 16:34:02.674270,,8,4
2020-04-21 16:34:02.674271,,9,4
2020-04-21 16:34:02.674272,Triple Duplicate,7,4
2020-04-21 16:34:02.674272,,8,4
2020-04-21 16:34:02.674273,,9,4
2020-04-21 16:34:02.674274,Triple Duplicate,7,4
2020-04-21 16:34:02.674274,,8,4
2020-04-21 16:34:02.674275,,9,4
2020-04-21 16:34:02.674275,Triple Duplicate,7,4
2020-04-21 16:34:02.674276,,8,4
2020-04-21 16:34:02.674277,,9,4
2020-04-21 16:34:02.674278,Triple Duplicate,7,4
2020-04-21 16:34:02.675985,Retransmission,1,3
2020-04-21 16:34:02.676081,,2,3
2020-04-21 16:34:02.676082,,4,3
2020-04-21 16:34:02.676083,Triple Duplicate,5,2
2020-04-21 16:34:02.676083,,6,2
2020-04-21 16:34:02.676084,,7,2
2020-04-21 16:34:02.676085,Triple Duplicate,6,3
2020-04-21 16:34:02.676086,,7,3
2020-04-21 16:34:02.676086,,8,3
2020-04-21 16:34:02.677112,Retransmission,1,4
2020-04-21 16:34:02.677201,,2,4
2020-04-21 16:34:02.677203,,4,4
2020-04-21 16:34:02.677203,Triple Duplicate,5,2
2020-04-21 16:34:02.677204,,6,2
2020-04-21 16:34:02.677204,,7,2
2020-04-21 16:34:02.677205,Triple Duplicate,6,3
2020-04-21 16:34:02.677206,,7,3
2020-04-21 16:34:02.677206,,8,3
2020-04-21 16:34:02.677207,Triple Duplicate,7,4
2020-04-21 16:34:02.677207,,8,4
2020-04-21 16:34:02.677208,,9,4
2020-04-21 16:34:02.677208,Triple Duplicate,7,4
2020-04-21 16:34:02.677209,,8,4
2020-04-21 16:34:02.677210,,9,4
2020-04-21 16:34:02.677211,Triple Duplicate,7,4
2020-04-21 16:34:02.677211,,8,4
2020-04-21 16:34:02.677211,,9,4
2020-04-21 16:34:02.677213,Triple Duplicate,7,4
2020-04-21 16:34:02.677213,,8,4
2020-04-21 16:34:02.677213,,9,4
2020-04-21 16:34:02.681694,Retransmission,1,4
2020-04-21 16:34:02.681777,,2,4
2020-04-21 16:34:02.681777,,4,4
2020-04-21 16:34:02.681778,Triple Duplicate,5,2
2020-04-21 16:34:02.681779,,6,2
2020-04-21 16:34:02.681779,,7,2
2020-04-21 16:34:02.681780,Triple Duplicate,6,3
2020-04-21 16:34:02.681780,,7,3
2020-04-21 16:34:02.681781,,8,3
2020-04-21 16:34:02.681782,,9,3
2020-04-21 16:34:02.681782,Triple Duplicate,7,4
2020-04-21 16:34:02.681783,,8,4
2020-04-21 16:34:02.681784,Triple Duplicate,7,4
2020-04-21 16:34:02.681784,,8,4
2020-04-21 16:34:02.681785,,9,4
2020-04-21 16:34:02.681785,Triple Duplicate,7,4
2020-04-21 16:34:02.681786,,8,4
2020-04-21 16:34:02.681787,,9,4
2020-04-21 16:34:02.682482,Retransmission,1,4
2020-04-21 16:34:02.682556,,2,4
2020-04-21 16:34:02.682557,,4,4
2020-04-21 16:34:02.682557,Triple Duplicate,5,2
2020-04-21 16:34:02.682558,,6,2
2020-04-21 16:34:02.682559,,7,2
2020-04-21 16:34:02.682559,Triple Duplicate,6,3
2020-04-21 16:34:02.682560,,7,3
2020-04-21 16:34:02.682561,Triple Duplicate,6,3
2020-04-21 16:34:02.682561,,7,3
2020-04-21 16:34:02.682562,,8,3
2020-04-21 16:34:02.716874,Retransmission,1,4
2020-04-21 16:34:02.716980,,2,4
2020-04-21 16:34:02.798041,Retransmission,1,1
2020-04-21 16:34:02.798219,,2,1
2020-04-21 16:34:02.798220,,3,1
2020-04-21 16:34:02.798221,Triple Duplicate,4,1
2020-04-21 16:34:02.798221,,5,1
2020-04-21 16:34:02.798223,,6,1
2020-04-21 16:34:02.798223,Triple Duplicate,6,3
2020-04-21 16:34:02.798225,,7,3
2020-04-21 16:34:02.798225,,8,3
2020-04-21 16:34:02.798226,Triple Duplicate,7,4
2020-04-21 16:34:02.798228,,8,4
2020-04-21 16:34:02.798229,Triple Duplicate,7,4
2020-04-21 16:34:02.798229,,8,4
2020-04-21 16:34:02.798230,,9,4
